,Unnamed: 0,LURN_SAK,INCIDENT_DATE,CATEGORY,STAT,ADDRESS,LONGITUDE,LATITUDE,PART_CATEGORY,timestamp,hour,month,weekday
8135,13657,19348159,08/23/2020 06:00:00 PM,GRAND THEFT AUTO,91,"1200 VISTA ST, WEST HOLLYWOOD, CA  90046",-118.351,34.093,1,2020-08-23 18:00:00,18,8,6
8136,13663,19204920,02/27/2020 03:45:00 PM,LARCENY THEFT,383,"7900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.361,34.09,1,2020-02-27 15:45:00,15,2,3
8137,13710,19156974,12/18/2019 07:20:00 PM,NON-AGGRAVATED ASSAULTS,144,"7800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.36,34.09,2,2019-12-18 19:20:00,19,12,2
8138,13884,19150935,10/05/2019 12:00:00 PM,LARCENY THEFT,387,"8500 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.378,34.088,1,2019-10-05 12:00:00,12,10,5
8139,13957,19193584,02/15/2020 09:00:00 PM,AGGRAVATED ASSAULT,51,"800 WESTBOURNE DR, WEST HOLLYWOOD, CA",-118.379,34.085,1,2020-02-15 21:00:00,21,2,5
8140,13981,19357613,09/03/2020 03:00:00 PM,GRAND THEFT AUTO,91,"1100 LA CIENEGA BLVD, WEST HOLLYWOOD, CA",-118.376,34.091,1,2020-09-03 15:00:00,15,9,3
8141,13983,19441115,11/25/2020 12:15:00 AM,VANDALISM,263,"8350 SANTA MONICA BLVD AND WEST HOLLYWOOD, WEST HOLLYWOOD, CA  90069",-118.372,34.09,2,2020-11-25 00:15:00,0,11,2
8142,14099,19177064,01/28/2020 02:15:00 AM,LARCENY THEFT,340,"1400 HARPER AVE, WEST HOLLYWOOD, CA",-118.369,34.095,1,2020-01-28 02:15:00,2,1,1
8143,14101,19173396,01/26/2020 02:16:00 AM,AGGRAVATED ASSAULT,54,"8900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.385,34.084,1,2020-01-26 02:16:00,2,1,6
8144,14102,19171746,01/19/2020 12:15:00 PM,LARCENY THEFT,340,"1300 N HAYWORTH AVE, WEST HOLLYWOOD, CA  90069",-118.362,34.095,1,2020-01-19 12:15:00,12,1,6
8145,14103,19172252,01/24/2020 01:00:00 AM,VANDALISM,263,"1100 GREENACRE AVE, WEST HOLLYWOOD, CA  90046",-118.348,34.091,2,2020-01-24 01:00:00,1,1,4
8146,14114,19224212,03/19/2020 03:15:00 AM,LARCENY THEFT,340,"1300 HAVENHURST DR, WEST HOLLYWOOD, CA  90046",-118.367,34.094,1,2020-03-19 03:15:00,3,3,3
8147,14156,19346602,08/21/2020 11:00:00 PM,FELONIES MISCELLANEOUS,339,"8500 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.378,34.088,2,2020-08-21 23:00:00,23,8,4
8148,14159,19173914,01/26/2020 07:48:00 PM,NARCOTICS,181,"SHERWOOD DR AND WESTMOUNT AVE, WEST HOLLYWOOD, CA",-118.378,34.084,2,2020-01-26 19:48:00,19,1,6
8149,14162,19199317,02/21/2020 10:40:00 PM,NARCOTICS,184,"700 N SAN VICENTE BLVD, WEST HOLLYWOOD, CA  90069",-118.383,34.084,2,2020-02-21 22:40:00,22,2,4
8150,14299,19203031,02/26/2020 01:45:00 AM,NON-AGGRAVATED ASSAULTS,145,"1100 LA CIENEGA BLVD, WEST HOLLYWOOD, CA  90069",-118.375,34.09,2,2020-02-26 01:45:00,1,2,2
8151,14300,19154145,01/05/2020 04:40:00 PM,NON-AGGRAVATED ASSAULTS,145,"8700 SUNSET BLVD, WEST HOLLYWOOD, CA",-118.382,34.09,2,2020-01-05 16:40:00,16,1,6
8152,14324,19467128,12/31/2020 02:50:00 AM,WEAPON LAWS,152,"LA BREA AVE AND SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.344,34.09,2,2020-12-31 02:50:00,2,12,3
8153,14331,19159224,01/10/2020 08:08:00 PM,MISDEMEANORS MISCELLANEOUS,399,"1100 LA BREA AVE, WEST HOLLYWOOD, CA",-118.344,34.091,2,2020-01-10 20:08:00,20,1,4
8154,14332,19158948,01/10/2020 02:56:00 PM,MISDEMEANORS MISCELLANEOUS,399,"ROSEWOOD AVE AND LA CIENEGA BLVD, WEST HOLLYWOOD, CA",-118.376,34.08,2,2020-01-10 14:56:00,14,1,4
8155,14333,19158387,01/10/2020 12:10:00 AM,NON-AGGRAVATED ASSAULTS,144,"600 ROBERTSON BLVD, WEST HOLLYWOOD, CA  90069",-118.385,34.083,2,2020-01-10 00:10:00,0,1,4
8156,14335,19158192,01/09/2020 05:42:00 PM,VANDALISM,263,"7200 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.348,34.09,2,2020-01-09 17:42:00,17,1,3
8157,14336,19158147,01/09/2020 06:25:00 PM,DRUNK / ALCOHOL / DRUGS,201,"FOUNTAIN AVE AND LA BREA AVE, WEST HOLLYWOOD, CA",-118.344,34.094,2,2020-01-09 18:25:00,18,1,3
8158,14337,19157927,01/09/2020 03:00:00 PM,LARCENY THEFT,383,"1100 LA BREA AVE, WEST HOLLYWOOD, CA  90069",-118.343,34.091,1,2020-01-09 15:00:00,15,1,3
8159,14541,19187599,02/09/2020 02:00:00 AM,LARCENY THEFT,81,"8900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.384,34.085,1,2020-02-09 02:00:00,2,2,6
8160,14642,19375629,09/27/2020 09:36:00 AM,VANDALISM,261,"8500 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.378,34.088,2,2020-09-27 09:36:00,9,9,6
8161,14733,19448850,12/08/2020 06:09:00 AM,BURGLARY,71,"1100 LA BREA AVE, WEST HOLLYWOOD, CA  90038",-118.343,34.091,1,2020-12-08 06:09:00,6,12,1
8162,14785,19247886,04/23/2020 11:22:00 PM,MISDEMEANORS MISCELLANEOUS,399,"7600 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.355,34.09,2,2020-04-23 23:22:00,23,4,3
8163,14791,19242112,04/16/2020 11:15:00 AM,MISDEMEANORS MISCELLANEOUS,391,"1100 DETROIT ST, WEST HOLLYWOOD, CA  90046",-118.345,34.091,2,2020-04-16 11:15:00,11,4,3
8164,14795,19234920,04/05/2020 09:05:00 AM,DRUNK / ALCOHOL / DRUGS,201,"BEVERLY BLVD AND CLARK DR, WEST HOLLYWOOD, CA  90069",-118.384,34.077,2,2020-04-05 09:05:00,9,4,6
8165,14815,19277096,05/31/2020 01:30:00 AM,MISDEMEANORS MISCELLANEOUS,399,"600 N HUNTLEY DR, WEST HOLLYWOOD, CA",-118.38,34.082,2,2020-05-31 01:30:00,1,5,6
8166,14826,19385293,10/08/2020 02:30:00 AM,BURGLARY,71,"8300 SUNSET BLVD, WEST HOLLYWOOD, CA",-118.37,34.095,1,2020-10-08 02:30:00,2,10,3
8167,14829,19390422,10/14/2020 05:49:00 PM,LARCENY THEFT,386,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.344,34.09,1,2020-10-14 17:49:00,17,10,2
8168,14861,19391483,10/15/2020 07:27:00 PM,DRUNK / ALCOHOL / DRUGS,201,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.344,34.09,2,2020-10-15 19:27:00,19,10,3
8169,14985,19338857,08/12/2020 02:00:00 AM,LARCENY THEFT,85,"1300 N HAVENHURST DR, WEST HOLLYWOOD, CA  90069",-118.367,34.094,1,2020-08-12 02:00:00,2,8,2
8170,15008,19307868,07/02/2020 12:32:00 AM,BURGLARY,72,"1200 N LAUREL AVE, WEST HOLLYWOOD, CA  90069",-118.364,34.092,1,2020-07-02 00:32:00,0,7,3
8171,15121,19188770,02/10/2020 10:15:00 PM,LARCENY THEFT,340,"DOHENY DR AND SUNSET BLVD, WEST HOLLYWOOD, CA",-118.389,34.09,1,2020-02-10 22:15:00,22,2,0
8172,15336,19182791,02/05/2020 04:00:00 AM,NARCOTICS,186,"700 N SAN VICENTE BLVD, WEST HOLLYWOOD, CA  90069",-118.383,34.084,2,2020-02-05 04:00:00,4,2,2
8173,15409,19424359,11/19/2020 09:40:00 AM,MISDEMEANORS MISCELLANEOUS,399,"1200 FLORES AVE, WEST HOLLYWOOD, CA  90069",-118.371,34.093,2,2020-11-19 09:40:00,9,11,3
8174,15411,19425252,11/19/2020 10:30:00 PM,NARCOTICS,185,"WESTMOUNT DR AND MELROSE AVE, WEST HOLLYWOOD, CA",-118.378,34.081,2,2020-11-19 22:30:00,22,11,3
8175,15412,19426372,11/20/2020 05:07:00 PM,NARCOTICS,185,"1000 GARDNER AVE, WEST HOLLYWOOD, CA  90046",-118.353,34.09,2,2020-11-20 17:07:00,17,11,4
8176,15413,19428267,11/22/2020 08:43:50 AM,MISDEMEANORS MISCELLANEOUS,399,"ASHCROFT AVE AND SHERBOURNE DR, WEST HOLLYWOOD, CA",-118.381,34.079,2,2020-11-22 08:43:50,8,11,6
8177,15414,19434406,11/27/2020 01:50:00 PM,NARCOTICS,185,"1000 N SPAULDING AVE, WEST HOLLYWOOD, CA",-118.357,34.089,2,2020-11-27 13:50:00,13,11,4
8178,15621,19401652,10/27/2020 04:30:00 PM,LARCENY THEFT,383,"8500 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.377,34.089,1,2020-10-27 16:30:00,16,10,1
8179,15774,19412986,11/10/2019 07:00:00 PM,BURGLARY,62,"600 W KNOLL DR, WEST HOLLYWOOD, CA  90069",-118.377,34.082,1,2019-11-10 19:00:00,19,11,6
8180,15794,19326909,07/23/2020 08:25:00 PM,DISORDERLY CONDUCT,217,"8800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.381,34.085,2,2020-07-23 20:25:00,20,7,3
8181,15827,19339755,08/13/2020 04:30:00 PM,NARCOTICS,183,"1200 FORMOSA AVE, WEST HOLLYWOOD, CA  90069",-118.346,34.092,2,2020-08-13 16:30:00,16,8,3
8182,15829,19339166,08/13/2020 12:19:00 AM,MISDEMEANORS MISCELLANEOUS,399,"KINGS RD AND SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.372,34.09,2,2020-08-13 00:19:00,0,8,3
8183,15830,19335264,08/08/2020 07:50:00 AM,MISDEMEANORS MISCELLANEOUS,391,"1100 FULLER AVE, WEST HOLLYWOOD, CA  90046",-118.35,34.091,2,2020-08-08 07:50:00,7,8,5
8184,15831,19334520,08/07/2020 10:20:00 AM,MISDEMEANORS MISCELLANEOUS,391,"8400 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.375,34.09,2,2020-08-07 10:20:00,10,8,4
8185,15832,19333911,08/05/2020 04:10:00 PM,MISDEMEANORS MISCELLANEOUS,391,"1000 N POINSETTIA PL, WEST HOLLYWOOD, CA",-118.349,34.089,2,2020-08-05 16:10:00,16,8,2
8186,15833,19333832,08/06/2020 03:01:00 PM,MISDEMEANORS MISCELLANEOUS,391,"1000 OGDEN DR, WEST HOLLYWOOD, CA",-118.359,34.089,2,2020-08-06 15:01:00,15,8,3
8187,15834,19333476,08/06/2020 09:30:00 AM,MISDEMEANORS MISCELLANEOUS,399,"FOUNTAIN AVE AND HAYWORTH AVE, WEST HOLLYWOOD, CA",-118.362,34.094,2,2020-08-06 09:30:00,9,8,3
8188,15849,19272278,05/24/2020 09:30:00 PM,LARCENY THEFT,340,"7500 LEXINGTON AVE, WEST HOLLYWOOD, CA",-118.354,34.092,1,2020-05-24 21:30:00,21,5,6
8189,15887,19170081,01/19/2020 06:00:00 PM,LARCENY THEFT,84,"1300 HAVENHURST DR, WEST HOLLYWOOD, CA",-118.367,34.094,1,2020-01-19 18:00:00,18,1,6
8190,15931,19339038,08/12/2020 08:24:00 PM,LARCENY THEFT,81,"8800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.383,34.085,1,2020-08-12 20:24:00,20,8,2
8191,16010,19262483,05/13/2020 02:48:00 AM,NARCOTICS,185,"8900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.384,34.084,2,2020-05-13 02:48:00,2,5,2
8192,16020,19291275,06/17/2020 11:00:00 AM,AGGRAVATED ASSAULT,50,"900 PALM AVE, WEST HOLLYWOOD, CA  90069",-118.383,34.088,1,2020-06-17 11:00:00,11,6,2
8193,16021,19293752,06/19/2020 07:00:00 AM,LARCENY THEFT,86,"900 LARRABEE ST, WEST HOLLYWOOD, CA",-118.383,34.088,1,2020-06-19 07:00:00,7,6,4
8194,16023,19297336,06/24/2020 03:39:00 PM,LARCENY THEFT,340,"8600 MELROSE AVE, WEST HOLLYWOOD, CA  90069",-118.382,34.083,1,2020-06-24 15:39:00,15,6,2
8195,16024,19291638,06/17/2020 05:00:00 PM,LARCENY THEFT,383,"1000 FULLER AVE, WEST HOLLYWOOD, CA  90046",-118.349,34.089,1,2020-06-17 17:00:00,17,6,2
8196,16025,19297350,06/24/2020 03:45:00 PM,LARCENY THEFT,340,"1100 KINGS RD, WEST HOLLYWOOD, CA",-118.373,34.091,1,2020-06-24 15:45:00,15,6,2
8197,16026,19297344,06/24/2020 03:45:00 PM,LARCENY THEFT,340,"1100 KINGS RD, WEST HOLLYWOOD, CA",-118.373,34.091,1,2020-06-24 15:45:00,15,6,2
8198,16027,19297348,06/24/2020 03:45:00 PM,LARCENY THEFT,340,"1100 KINGS RD, WEST HOLLYWOOD, CA",-118.373,34.091,1,2020-06-24 15:45:00,15,6,2
8199,16028,19297556,06/24/2020 07:00:00 PM,VANDALISM,263,"8600 MELROSE AVE, WEST HOLLYWOOD, CA  90069",-118.382,34.083,2,2020-06-24 19:00:00,19,6,2
8200,16029,19296436,06/18/2020 02:00:00 AM,LARCENY THEFT,84,"1200 N LA BREA AVE, WEST HOLLYWOOD, CA",-118.343,34.093,1,2020-06-18 02:00:00,2,6,3
8201,16031,19295432,06/13/2020 02:30:00 AM,LARCENY THEFT,89,"WESTBOURNE DR AND SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.38,34.087,1,2020-06-13 02:30:00,2,6,5
8202,16032,19296082,06/23/2020 10:05:00 AM,NON-AGGRAVATED ASSAULTS,144,"500 KINGS RD, WEST HOLLYWOOD, CA  90069",-118.372,34.081,2,2020-06-23 10:05:00,10,6,1
8203,16033,19295425,06/22/2020 10:18:00 AM,LARCENY THEFT,87,"1200 KINGS RD, WEST HOLLYWOOD, CA  90069",-118.372,34.093,1,2020-06-22 10:18:00,10,6,0
8204,16059,19156836,01/08/2020 12:05:00 PM,LARCENY THEFT,383,"1200 LA BREA AVE, WEST HOLLYWOOD, CA  90046",-118.344,34.093,1,2020-01-08 12:05:00,12,1,2
8205,16061,19156260,01/07/2020 10:02:00 PM,NARCOTICS,183,"8300 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.372,34.09,2,2020-01-07 22:02:00,22,1,1
8206,16063,19156129,01/07/2020 04:56:00 PM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90048",-118.344,34.09,1,2020-01-07 16:56:00,16,1,1
8207,16065,19155491,01/07/2020 08:46:00 AM,MISDEMEANORS MISCELLANEOUS,399,"8500 SUNSET BLVD, WEST HOLLYWOOD, CA",-118.378,34.092,2,2020-01-07 08:46:00,8,1,1
8208,16066,19155181,01/06/2020 08:42:00 PM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90048",-118.344,34.09,1,2020-01-06 20:42:00,20,1,0
8209,16125,19300448,06/28/2020 01:15:00 AM,VANDALISM,261,"1300 HAVENHURST DR, WEST HOLLYWOOD, CA",-118.367,34.094,2,2020-06-28 01:15:00,1,6,6
8210,16172,19308949,07/07/2020 01:21:00 AM,BURGLARY,72,"8300 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.372,34.09,1,2020-07-07 01:21:00,1,7,1
8211,16288,19165547,01/17/2020 01:17:00 PM,VANDALISM,261,"800 N SAN VICENTE BLVD, WEST HOLLYWOOD, CA",-118.385,34.085,2,2020-01-17 13:17:00,13,1,4
8212,16358,19249233,04/26/2020 03:20:00 AM,LARCENY THEFT,389,"7600 HAMPTON AVE, WEST HOLLYWOOD, CA  90046",-118.355,34.093,1,2020-04-26 03:20:00,3,4,6
8213,16411,19371452,09/22/2020 10:35:00 AM,MISDEMEANORS MISCELLANEOUS,399,"8300 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.37,34.09,2,2020-09-22 10:35:00,10,9,1
8214,16845,19304238,07/02/2020 03:09:00 PM,VANDALISM,261,"600 ROBERTSON BLVD, WEST HOLLYWOOD, CA",-118.385,34.081,2,2020-07-02 15:09:00,15,7,3
8215,16858,19212599,03/06/2020 02:40:00 PM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.344,34.09,1,2020-03-06 14:40:00,14,3,4
8216,16877,19353245,08/30/2020 11:20:00 AM,NARCOTICS,183,"600 N LA CIENEGA BLVD, LOS ANGELES, CA",-118.376,34.082,2,2020-08-30 11:20:00,11,8,6
8217,16880,19344972,08/20/2020 09:18:00 AM,MISDEMEANORS MISCELLANEOUS,399,"SANTA MONICA BLVD AND FLORES ST, WEST HOLLYWOOD, CA",-118.371,34.09,2,2020-08-20 09:18:00,9,8,3
8218,16881,19352391,08/28/2020 11:01:00 PM,MISDEMEANORS MISCELLANEOUS,399,"LA JOLLA AVE AND SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.368,34.09,2,2020-08-28 23:01:00,23,8,4
8219,16882,19349698,08/25/2020 11:12:00 PM,MISDEMEANORS MISCELLANEOUS,399,"7700 BEVERLY BLVD, LOS ANGELES, CA",-118.357,34.076,2,2020-08-25 23:12:00,23,8,1
8220,16884,19347682,08/23/2020 06:20:00 PM,MISDEMEANORS MISCELLANEOUS,399,"1300 N LAUREL AVE, WEST HOLLYWOOD, CA  90069",-118.364,34.095,2,2020-08-23 18:20:00,18,8,6
8221,16885,19345892,08/21/2020 09:01:00 AM,DRUNK / ALCOHOL / DRUGS,201,"7600 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.355,34.09,2,2020-08-21 09:01:00,9,8,4
8222,16888,19347812,08/23/2020 10:54:09 PM,MISDEMEANORS MISCELLANEOUS,399,"ORANGE GROVE AVE AND SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.36,34.09,2,2020-08-23 22:54:09,22,8,6
8223,16890,19347971,08/24/2020 08:24:00 AM,MISDEMEANORS MISCELLANEOUS,399,"8200 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.368,34.09,2,2020-08-24 08:24:00,8,8,0
8224,16900,19175509,01/28/2020 01:15:00 PM,MISDEMEANORS MISCELLANEOUS,399,"900 HILLDALE AVE, WEST HOLLYWOOD, CA  90069",-118.386,34.087,2,2020-01-28 13:15:00,13,1,1
8225,16901,19176291,01/29/2020 08:45:00 AM,WEAPON LAWS,152,"MELROSE AVE AND WESTMOUNT, WEST HOLLYWOOD, CA  90069",-118.378,34.081,2,2020-01-29 08:45:00,8,1,2
8226,16903,19175384,01/28/2020 07:45:00 AM,MISDEMEANORS MISCELLANEOUS,390,"7800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.36,34.09,2,2020-01-28 07:45:00,7,1,1
8227,16908,19172011,01/24/2020 12:54:27 PM,MISDEMEANORS MISCELLANEOUS,399,"8900 KEITH AVE, WEST HOLLYWOOD, CA  90069",-118.385,34.085,2,2020-01-24 12:54:27,12,1,4
8228,17041,19214435,03/08/2020 04:37:00 PM,FELONIES MISCELLANEOUS,324,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.344,34.09,2,2020-03-08 16:37:00,16,3,6
8229,17073,19330687,08/01/2020 11:45:00 AM,BURGLARY,77,"1000 FAIRFAX AVE, WEST HOLLYWOOD, CA  90046",-118.361,34.089,1,2020-08-01 11:45:00,11,8,5
8230,17220,19270867,05/23/2020 08:15:00 AM,AGGRAVATED ASSAULT,52,"8500 WEST KNOLL DR, WEST HOLLYWOOD, CA  90069",-118.378,34.089,1,2020-05-23 08:15:00,8,5,5
8231,17221,19271580,05/24/2020 04:30:00 AM,VANDALISM,263,"7300 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.351,34.09,2,2020-05-24 04:30:00,4,5,6
8232,17242,19268813,05/20/2020 03:16:00 PM,VANDALISM,263,"8700 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.38,34.087,2,2020-05-20 15:16:00,15,5,2
8233,17246,19269278,04/19/2020 12:00:00 PM,LARCENY THEFT,384,"1100 HACIENDA PL, WEST HOLLYWOOD, CA  90069",-118.374,34.092,1,2020-04-19 12:00:00,12,4,6
8234,17247,19274982,05/28/2020 08:52:30 AM,LARCENY THEFT,340,"1000 FAIRFAX AVE, WEST HOLLYWOOD, CA",-118.361,34.089,1,2020-05-28 08:52:30,8,5,3
8235,17248,19276431,05/29/2020 07:40:00 PM,AGGRAVATED ASSAULT,53,"8300 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.372,34.09,1,2020-05-29 19:40:00,19,5,4
8236,17387,19391996,10/16/2020 12:00:00 AM,BURGLARY,77,"900 N CURSON AVE, WEST HOLLYWOOD, CA  90046",-118.355,34.087,1,2020-10-16 00:00:00,0,10,4
8237,17388,19391588,10/15/2020 07:45:00 PM,LARCENY THEFT,340,"1000 FAIRFAX AVE, WEST HOLLYWOOD, CA  90046",-118.361,34.089,1,2020-10-15 19:45:00,19,10,3
8238,17450,19296437,06/23/2020 06:17:00 PM,VANDALISM,263,"1000 N SWEETZER AVE, WEST HOLLYWOOD, CA  90069",-118.37,34.09,2,2020-06-23 18:17:00,18,6,1
8239,17638,19388141,10/12/2020 11:30:00 AM,LARCENY THEFT,383,"1100 LA BREA AVE, WEST HOLLYWOOD, CA",-118.343,34.091,1,2020-10-12 11:30:00,11,10,0
8240,17656,19389454,10/13/2020 03:22:30 PM,LARCENY THEFT,389,"800 LARRABEE ST, WEST HOLLYWOOD, CA  90069",-118.383,34.086,1,2020-10-13 15:22:30,15,10,1
8241,17663,19392833,10/17/2020 05:37:00 AM,LARCENY THEFT,89,"1200 GENESEE AVE, WEST HOLLYWOOD, CA  90069",-118.358,34.093,1,2020-10-17 05:37:00,5,10,5
8242,17673,19391933,10/16/2020 10:20:00 AM,NON-AGGRAVATED ASSAULTS,144,"8600 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.379,34.087,2,2020-10-16 10:20:00,10,10,4
8243,17676,19387926,10/12/2020 07:25:00 AM,NARCOTICS,183,"8500 MELROSE AVE, WEST HOLLYWOOD, CA",-118.378,34.082,2,2020-10-12 07:25:00,7,10,0
8244,17696,19175623,01/28/2020 12:30:00 PM,LARCENY THEFT,340,"8600 SUNSET BLVD, WEST HOLLYWOOD, CA  90069",-118.38,34.092,1,2020-01-28 12:30:00,12,1,1
8245,17723,19196144,02/18/2020 08:30:00 PM,AGGRAVATED ASSAULT,52,"8500 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.377,34.089,1,2020-02-18 20:30:00,20,2,1
8246,17747,19251400,02/03/2020 01:00:00 AM,LARCENY THEFT,89,"600 N ROBERTSON BLVD, WEST HOLLYWOOD, CA  90069",-118.385,34.083,1,2020-02-03 01:00:00,1,2,0
8247,17756,19394409,10/17/2020 12:30:00 PM,LARCENY THEFT,85,"1200 LA BREA AVE, WEST HOLLYWOOD, CA  90046",-118.344,34.093,1,2020-10-17 12:30:00,12,10,5
8248,17772,19382488,10/05/2020 04:15:00 PM,SEX OFFENSES MISDEMEANORS,130,"1100 N CLARK ST, WEST HOLLYWOOD, CA  90069",-118.385,34.091,2,2020-10-05 16:15:00,16,10,0
8249,17826,19207106,03/01/2020 02:00:00 AM,NON-AGGRAVATED ASSAULTS,144,"8800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.383,34.085,2,2020-03-01 02:00:00,2,3,6
8250,18049,19374422,06/28/2020 03:00:00 PM,DISORDERLY CONDUCT,212,"700 HUNTLEY DR, WEST HOLLYWOOD, CA  90069",-118.38,34.083,2,2020-06-28 15:00:00,15,6,6
8251,18115,19340161,08/14/2020 04:06:00 AM,BURGLARY,71,"1200 CRESCENT HEIGHTS BLVD, WEST HOLLYWOOD, CA",-118.365,34.092,1,2020-08-14 04:06:00,4,8,4
8252,18117,19343358,08/18/2020 04:30:00 AM,LARCENY THEFT,340,"1400 HAVENHURST DR, WEST HOLLYWOOD, CA",-118.367,34.096,1,2020-08-18 04:30:00,4,8,1
8253,18118,19343336,08/18/2020 04:30:00 AM,LARCENY THEFT,389,"800 KINGS RD, WEST HOLLYWOOD, CA",-118.371,34.086,1,2020-08-18 04:30:00,4,8,1
8254,18119,19343072,08/17/2020 03:32:30 AM,LARCENY THEFT,384,"500 N FLORES ST, WEST HOLLYWOOD, CA  90048",-118.37,34.081,1,2020-08-17 03:32:30,3,8,0
8255,18121,19342494,08/17/2020 01:50:00 PM,NON-AGGRAVATED ASSAULTS,144,"1100 DETROIT ST, WEST HOLLYWOOD, CA  90069",-118.345,34.091,2,2020-08-17 13:50:00,13,8,0
8256,18122,19342302,05/31/2020 08:30:00 AM,LARCENY THEFT,89,"8400 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.376,34.089,1,2020-05-31 08:30:00,8,5,6
8257,18230,19397469,10/22/2020 02:32:00 PM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.344,34.09,1,2020-10-22 14:32:00,14,10,3
8258,18307,19396097,10/21/2020 02:50:00 AM,LARCENY THEFT,340,"800 WESTBOURNE DR, WEST HOLLYWOOD, CA  90069",-118.379,34.085,1,2020-10-21 02:50:00,2,10,2
8259,18379,19155087,01/04/2020 12:00:00 AM,VANDALISM,264,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.345,34.09,2,2020-01-04 00:00:00,0,1,5
8260,18380,19155012,01/04/2020 12:00:00 AM,AGGRAVATED ASSAULT,54,"8800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.383,34.085,1,2020-01-04 00:00:00,0,1,5
8261,18381,19154085,01/05/2020 01:30:00 PM,LARCENY THEFT,340,"900 FAIRFAX AVE, WEST HOLLYWOOD, CA  90069",-118.361,34.087,1,2020-01-05 13:30:00,13,1,6
8262,18393,19214492,03/08/2020 06:45:00 AM,BURGLARY,78,"1000 N CRESCENT HEIGHTS BLVD, WEST HOLLYWOOD, CA",-118.365,34.089,1,2020-03-08 06:45:00,6,3,6
8263,18402,19178127,01/30/2020 08:55:00 PM,LARCENY THEFT,386,"8600 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.379,34.087,1,2020-01-30 20:55:00,20,1,3
8264,18472,19394474,10/19/2020 11:55:00 AM,LARCENY THEFT,87,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.344,34.09,1,2020-10-19 11:55:00,11,10,0
8265,18514,19375338,09/26/2020 10:11:00 PM,NON-AGGRAVATED ASSAULTS,146,"800 WESTMOUNT DR, WEST HOLLYWOOD, CA  90069",-118.378,34.086,2,2020-09-26 22:11:00,22,9,5
8266,18670,19179270,02/01/2020 01:10:00 AM,AGGRAVATED ASSAULT,50,"1000 GARDNER ST, WEST HOLLYWOOD, CA  90046",-118.353,34.09,1,2020-02-01 01:10:00,1,2,5
8267,18671,19172177,01/24/2020 03:12:00 PM,NON-AGGRAVATED ASSAULTS,145,"7300 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.351,34.092,2,2020-01-24 15:12:00,15,1,4
